caseId,dateDecision,decisionType,usCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement
"2011-019","2012-01-23",1,565 U.S. 452,2011,1704,Roberts,"10-224","NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.","2011-11-09",,158,,19,6,1,,,0,49,,29,,0,12,3,1,1,4,0,1,0,0,100030,10,2,0,4,5,6,600,"21-601",114,111,1,9,0,111,JGRoberts,1,1,2,2,,
"2011-019","2012-01-23",1,565 U.S. 452,2011,1704,Roberts,"10-224","NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.","2011-11-09",,158,,19,6,1,,,0,49,,29,,0,12,3,1,1,4,0,1,0,0,100030,10,2,0,4,5,6,600,"21-601",114,111,1,9,0,105,AScalia,1,1,2,2,,
"2011-019","2012-01-23",1,565 U.S. 452,2011,1704,Roberts,"10-224","NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.","2011-11-09",,158,,19,6,1,,,0,49,,29,,0,12,3,1,1,4,0,1,0,0,100030,10,2,0,4,5,6,600,"21-601",114,111,1,9,0,106,AMKennedy,1,1,2,2,,
"2011-019","2012-01-23",1,565 U.S. 452,2011,1704,Roberts,"10-224","NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.","2011-11-09",,158,,19,6,1,,,0,49,,29,,0,12,3,1,1,4,0,1,0,0,100030,10,2,0,4,5,6,600,"21-601",114,111,1,9,0,108,CThomas,1,1,2,2,,
"2011-019","2012-01-23",1,565 U.S. 452,2011,1704,Roberts,"10-224","NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.","2011-11-09",,158,,19,6,1,,,0,49,,29,,0,12,3,1,1,4,0,1,0,0,100030,10,2,0,4,5,6,600,"21-601",114,111,1,9,0,109,RBGinsburg,1,1,2,2,,
"2011-019","2012-01-23",1,565 U.S. 452,2011,1704,Roberts,"10-224","NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.","2011-11-09",,158,,19,6,1,,,0,49,,29,,0,12,3,1,1,4,0,1,0,0,100030,10,2,0,4,5,6,600,"21-601",114,111,1,9,0,110,SGBreyer,1,1,2,2,,
"2011-019","2012-01-23",1,565 U.S. 452,2011,1704,Roberts,"10-224","NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.","2011-11-09",,158,,19,6,1,,,0,49,,29,,0,12,3,1,1,4,0,1,0,0,100030,10,2,0,4,5,6,600,"21-601",114,111,1,9,0,112,SAAlito,1,1,2,2,,
"2011-019","2012-01-23",1,565 U.S. 452,2011,1704,Roberts,"10-224","NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.","2011-11-09",,158,,19,6,1,,,0,49,,29,,0,12,3,1,1,4,0,1,0,0,100030,10,2,0,4,5,6,600,"21-601",114,111,1,9,0,113,SSotomayor,1,1,2,2,,
"2011-019","2012-01-23",1,565 U.S. 452,2011,1704,Roberts,"10-224","NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.","2011-11-09",,158,,19,6,1,,,0,49,,29,,0,12,3,1,1,4,0,1,0,0,100030,10,2,0,4,5,6,600,"21-601",114,111,1,9,0,114,EKagan,1,2,2,2,,
"2011-020","2012-01-23",1,565 U.S. 400,2011,1704,Roberts,"10-1259","UNITED STATES, PETITIONER v. ANTOINE JONES","2011-11-08",,27,,214,,1,,,0,55,,32,,0,12,3,1,1,2,0,0,0,0,10060,1,2,0,1,,2,205,NA,105,111,1,9,0,111,JGRoberts,1,1,2,2,,
"2011-020","2012-01-23",1,565 U.S. 400,2011,1704,Roberts,"10-1259","UNITED STATES, PETITIONER v. ANTOINE JONES","2011-11-08",,27,,214,,1,,,0,55,,32,,0,12,3,1,1,2,0,0,0,0,10060,1,2,0,1,,2,205,NA,105,111,1,9,0,105,AScalia,1,2,2,2,,
"2011-020","2012-01-23",1,565 U.S. 400,2011,1704,Roberts,"10-1259","UNITED STATES, PETITIONER v. ANTOINE JONES","2011-11-08",,27,,214,,1,,,0,55,,32,,0,12,3,1,1,2,0,0,0,0,10060,1,2,0,1,,2,205,NA,105,111,1,9,0,106,AMKennedy,1,1,2,2,,
"2011-020","2012-01-23",1,565 U.S. 400,2011,1704,Roberts,"10-1259","UNITED STATES, PETITIONER v. ANTOINE JONES","2011-11-08",,27,,214,,1,,,0,55,,32,,0,12,3,1,1,2,0,0,0,0,10060,1,2,0,1,,2,205,NA,105,111,1,9,0,108,CThomas,1,1,2,2,,
"2011-020","2012-01-23",1,565 U.S. 400,2011,1704,Roberts,"10-1259","UNITED STATES, PETITIONER v. ANTOINE JONES","2011-11-08",,27,,214,,1,,,0,55,,32,,0,12,3,1,1,2,0,0,0,0,10060,1,2,0,1,,2,205,NA,105,111,1,9,0,109,RBGinsburg,4,1,2,2,112,
"2011-020","2012-01-23",1,565 U.S. 400,2011,1704,Roberts,"10-1259","UNITED STATES, PETITIONER v. ANTOINE JONES","2011-11-08",,27,,214,,1,,,0,55,,32,,0,12,3,1,1,2,0,0,0,0,10060,1,2,0,1,,2,205,NA,105,111,1,9,0,110,SGBreyer,4,1,2,2,112,
"2011-020","2012-01-23",1,565 U.S. 400,2011,1704,Roberts,"10-1259","UNITED STATES, PETITIONER v. ANTOINE JONES","2011-11-08",,27,,214,,1,,,0,55,,32,,0,12,3,1,1,2,0,0,0,0,10060,1,2,0,1,,2,205,NA,105,111,1,9,0,112,SAAlito,4,2,2,2,,
"2011-020","2012-01-23",1,565 U.S. 400,2011,1704,Roberts,"10-1259","UNITED STATES, PETITIONER v. ANTOINE JONES","2011-11-08",,27,,214,,1,,,0,55,,32,,0,12,3,1,1,2,0,0,0,0,10060,1,2,0,1,,2,205,NA,105,111,1,9,0,113,SSotomayor,3,2,2,2,,
"2011-020","2012-01-23",1,565 U.S. 400,2011,1704,Roberts,"10-1259","UNITED STATES, PETITIONER v. ANTOINE JONES","2011-11-08",,27,,214,,1,,,0,55,,32,,0,12,3,1,1,2,0,0,0,0,10060,1,2,0,1,,2,205,NA,105,111,1,9,0,114,EKagan,4,1,2,2,110,
"2011-021","2012-01-20",6,565 U.S. 388,2011,1704,Roberts,"11-713","RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.","2012-01-09",,19,51,251,,2,,,1,122,,122,,0,1,9,2,1,5,0,1,0,0,20090,2,1,0,4,,3,378,NA,,111,1,9,0,111,JGRoberts,1,1,1,2,,
"2011-021","2012-01-20",6,565 U.S. 388,2011,1704,Roberts,"11-713","RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.","2012-01-09",,19,51,251,,2,,,1,122,,122,,0,1,9,2,1,5,0,1,0,0,20090,2,1,0,4,,3,378,NA,,111,1,9,0,105,AScalia,1,1,1,2,,
"2011-021","2012-01-20",6,565 U.S. 388,2011,1704,Roberts,"11-713","RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.","2012-01-09",,19,51,251,,2,,,1,122,,122,,0,1,9,2,1,5,0,1,0,0,20090,2,1,0,4,,3,378,NA,,111,1,9,0,106,AMKennedy,1,1,1,2,,
"2011-021","2012-01-20",6,565 U.S. 388,2011,1704,Roberts,"11-713","RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.","2012-01-09",,19,51,251,,2,,,1,122,,122,,0,1,9,2,1,5,0,1,0,0,20090,2,1,0,4,,3,378,NA,,111,1,9,0,108,CThomas,4,2,1,2,,
"2011-021","2012-01-20",6,565 U.S. 388,2011,1704,Roberts,"11-713","RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.","2012-01-09",,19,51,251,,2,,,1,122,,122,,0,1,9,2,1,5,0,1,0,0,20090,2,1,0,4,,3,378,NA,,111,1,9,0,109,RBGinsburg,1,1,1,2,,
"2011-021","2012-01-20",6,565 U.S. 388,2011,1704,Roberts,"11-713","RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.","2012-01-09",,19,51,251,,2,,,1,122,,122,,0,1,9,2,1,5,0,1,0,0,20090,2,1,0,4,,3,378,NA,,111,1,9,0,110,SGBreyer,1,1,1,2,,
"2011-021","2012-01-20",6,565 U.S. 388,2011,1704,Roberts,"11-713","RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.","2012-01-09",,19,51,251,,2,,,1,122,,122,,0,1,9,2,1,5,0,1,0,0,20090,2,1,0,4,,3,378,NA,,111,1,9,0,112,SAAlito,1,1,1,2,,
"2011-021","2012-01-20",6,565 U.S. 388,2011,1704,Roberts,"11-713","RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.","2012-01-09",,19,51,251,,2,,,1,122,,122,,0,1,9,2,1,5,0,1,0,0,20090,2,1,0,4,,3,378,NA,,111,1,9,0,113,SSotomayor,1,1,1,2,,
"2011-021","2012-01-20",6,565 U.S. 388,2011,1704,Roberts,"11-713","RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.","2012-01-09",,19,51,251,,2,,,1,122,,122,,0,1,9,2,1,5,0,1,0,0,20090,2,1,0,4,,3,378,NA,,111,1,9,0,114,EKagan,1,1,1,2,,
"2011-022","2012-02-21",1,565 U.S. 478,2011,1704,Roberts,"10-577","AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.","2011-11-07",,106,,327,,1,7,,0,29,,29,,0,11,7,1,1,2,0,0,0,0,20110,2,1,0,4,,3,344,NA,108,111,1,6,3,111,JGRoberts,1,1,1,2,,
"2011-022","2012-02-21",1,565 U.S. 478,2011,1704,Roberts,"10-577","AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.","2011-11-07",,106,,327,,1,7,,0,29,,29,,0,11,7,1,1,2,0,0,0,0,20110,2,1,0,4,,3,344,NA,108,111,1,6,3,105,AScalia,1,1,1,2,,
"2011-022","2012-02-21",1,565 U.S. 478,2011,1704,Roberts,"10-577","AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.","2011-11-07",,106,,327,,1,7,,0,29,,29,,0,11,7,1,1,2,0,0,0,0,20110,2,1,0,4,,3,344,NA,108,111,1,6,3,106,AMKennedy,1,1,1,2,,
"2011-022","2012-02-21",1,565 U.S. 478,2011,1704,Roberts,"10-577","AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.","2011-11-07",,106,,327,,1,7,,0,29,,29,,0,11,7,1,1,2,0,0,0,0,20110,2,1,0,4,,3,344,NA,108,111,1,6,3,108,CThomas,1,2,1,2,,
"2011-022","2012-02-21",1,565 U.S. 478,2011,1704,Roberts,"10-577","AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.","2011-11-07",,106,,327,,1,7,,0,29,,29,,0,11,7,1,1,2,0,0,0,0,20110,2,1,0,4,,3,344,NA,108,111,1,6,3,109,RBGinsburg,2,2,2,1,,
"2011-022","2012-02-21",1,565 U.S. 478,2011,1704,Roberts,"10-577","AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.","2011-11-07",,106,,327,,1,7,,0,29,,29,,0,11,7,1,1,2,0,0,0,0,20110,2,1,0,4,,3,344,NA,108,111,1,6,3,110,SGBreyer,2,1,2,1,109,
"2011-022","2012-02-21",1,565 U.S. 478,2011,1704,Roberts,"10-577","AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.","2011-11-07",,106,,327,,1,7,,0,29,,29,,0,11,7,1,1,2,0,0,0,0,20110,2,1,0,4,,3,344,NA,108,111,1,6,3,112,SAAlito,1,1,1,2,,
"2011-022","2012-02-21",1,565 U.S. 478,2011,1704,Roberts,"10-577","AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.","2011-11-07",,106,,327,,1,7,,0,29,,29,,0,11,7,1,1,2,0,0,0,0,20110,2,1,0,4,,3,344,NA,108,111,1,6,3,113,SSotomayor,1,1,1,2,,
"2011-022","2012-02-21",1,565 U.S. 478,2011,1704,Roberts,"10-577","AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.","2011-11-07",,106,,327,,1,7,,0,29,,29,,0,11,7,1,1,2,0,0,0,0,20110,2,1,0,4,,3,344,NA,108,111,1,6,3,114,EKagan,2,1,2,1,108,
"2011-023","2012-02-21",1,565 U.S. 499,2011,1704,Roberts,"10-680","CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS","2011-10-04",,28,27,126,,1,,,0,81,,26,,0,12,2,2,1,3,0,1,0,0,10100,1,1,0,2,,2,209,NA,112,111,1,6,3,111,JGRoberts,1,1,1,2,,
"2011-023","2012-02-21",1,565 U.S. 499,2011,1704,Roberts,"10-680","CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS","2011-10-04",,28,27,126,,1,,,0,81,,26,,0,12,2,2,1,3,0,1,0,0,10100,1,1,0,2,,2,209,NA,112,111,1,6,3,105,AScalia,1,1,1,2,,
"2011-023","2012-02-21",1,565 U.S. 499,2011,1704,Roberts,"10-680","CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS","2011-10-04",,28,27,126,,1,,,0,81,,26,,0,12,2,2,1,3,0,1,0,0,10100,1,1,0,2,,2,209,NA,112,111,1,6,3,106,AMKennedy,1,1,1,2,,
"2011-023","2012-02-21",1,565 U.S. 499,2011,1704,Roberts,"10-680","CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS","2011-10-04",,28,27,126,,1,,,0,81,,26,,0,12,2,2,1,3,0,1,0,0,10100,1,1,0,2,,2,209,NA,112,111,1,6,3,108,CThomas,1,1,1,2,,
"2011-023","2012-02-21",1,565 U.S. 499,2011,1704,Roberts,"10-680","CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS","2011-10-04",,28,27,126,,1,,,0,81,,26,,0,12,2,2,1,3,0,1,0,0,10100,1,1,0,2,,2,209,NA,112,111,1,6,3,109,RBGinsburg,2,2,2,1,,
"2011-023","2012-02-21",1,565 U.S. 499,2011,1704,Roberts,"10-680","CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS","2011-10-04",,28,27,126,,1,,,0,81,,26,,0,12,2,2,1,3,0,1,0,0,10100,1,1,0,2,,2,209,NA,112,111,1,6,3,110,SGBreyer,2,1,2,1,109,
"2011-023","2012-02-21",1,565 U.S. 499,2011,1704,Roberts,"10-680","CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS","2011-10-04",,28,27,126,,1,,,0,81,,26,,0,12,2,2,1,3,0,1,0,0,10100,1,1,0,2,,2,209,NA,112,111,1,6,3,112,SAAlito,1,2,1,2,,
"2011-023","2012-02-21",1,565 U.S. 499,2011,1704,Roberts,"10-680","CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS","2011-10-04",,28,27,126,,1,,,0,81,,26,,0,12,2,2,1,3,0,1,0,0,10100,1,1,0,2,,2,209,NA,112,111,1,6,3,113,SSotomayor,2,1,2,1,110,
"2011-023","2012-02-21",1,565 U.S. 499,2011,1704,Roberts,"10-680","CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS","2011-10-04",,28,27,126,,1,,,0,81,,26,,0,12,2,2,1,3,0,1,0,0,10100,1,1,0,2,,2,209,NA,112,111,1,6,3,114,EKagan,1,1,1,2,,
"2011-024","2012-02-21",2,565 U.S. 520,2011,1704,Roberts,"11-38","JOHN E. WETZEL, SECRETARY, PENNSYLVANIA DEPARTMENT OF CORRECTIONS, et al., PETITIONERS v. JAMES LAMBERT",,,28,45,126,,1,,,0,109,,23,,0,12,5,2,1,5,0,1,0,0,10160,1,1,0,7,,9,900,NA,,111,1,6,3,111,JGRoberts,1,1,1,2,,
"2011-024","2012-02-21",2,565 U.S. 520,2011,1704,Roberts,"11-38","JOHN E. WETZEL, SECRETARY, PENNSYLVANIA DEPARTMENT OF CORRECTIONS, et al., PETITIONERS v. JAMES LAMBERT",,,28,45,126,,1,,,0,109,,23,,0,12,5,2,1,5,0,1,0,0,10160,1,1,0,7,,9,900,NA,,111,1,6,3,105,AScalia,1,1,1,2,,
"2011-024","2012-02-21",2,565 U.S. 520,2011,1704,Roberts,"11-38","JOHN E. WETZEL, SECRETARY, PENNSYLVANIA DEPARTMENT OF CORRECTIONS, et al., PETITIONERS v. JAMES LAMBERT",,,28,45,126,,1,,,0,109,,23,,0,12,5,2,1,5,0,1,0,0,10160,1,1,0,7,,9,900,NA,,111,1,6,3,106,AMKennedy,1,1,1,2,,
"2011-024","2012-02-21",2,565 U.S. 520,2011,1704,Roberts,"11-38","JOHN E. WETZEL, SECRETARY, PENNSYLVANIA DEPARTMENT OF CORRECTIONS, et al., PETITIONERS v. JAMES LAMBERT",,,28,45,126,,1,,,0,109,,23,,0,12,5,2,1,5,0,1,0,0,10160,1,1,0,7,,9,900,NA,,111,1,6,3,108,CThomas,1,1,1,2,,
"2011-024","2012-02-21",2,565 U.S. 520,2011,1704,Roberts,"11-38","JOHN E. WETZEL, SECRETARY, PENNSYLVANIA DEPARTMENT OF CORRECTIONS, et al., PETITIONERS v. JAMES LAMBERT",,,28,45,126,,1,,,0,109,,23,,0,12,5,2,1,5,0,1,0,0,10160,1,1,0,7,,9,900,NA,,111,1,6,3,109,RBGinsburg,2,1,2,1,110,
"2011-024","2012-02-21",2,565 U.S. 520,2011,1704,Roberts,"11-38","JOHN E. WETZEL, SECRETARY, PENNSYLVANIA DEPARTMENT OF CORRECTIONS, et al., PETITIONERS v. JAMES LAMBERT",,,28,45,126,,1,,,0,109,,23,,0,12,5,2,1,5,0,1,0,0,10160,1,1,0,7,,9,900,NA,,111,1,6,3,110,SGBreyer,2,2,2,1,,
"2011-024","2012-02-21",2,565 U.S. 520,2011,1704,Roberts,"11-38","JOHN E. WETZEL, SECRETARY, PENNSYLVANIA DEPARTMENT OF CORRECTIONS, et al., PETITIONERS v. JAMES LAMBERT",,,28,45,126,,1,,,0,109,,23,,0,12,5,2,1,5,0,1,0,0,10160,1,1,0,7,,9,900,NA,,111,1,6,3,112,SAAlito,1,1,1,2,,
"2011-024","2012-02-21",2,565 U.S. 520,2011,1704,Roberts,"11-38","JOHN E. WETZEL, SECRETARY, PENNSYLVANIA DEPARTMENT OF CORRECTIONS, et al., PETITIONERS v. JAMES LAMBERT",,,28,45,126,,1,,,0,109,,23,,0,12,5,2,1,5,0,1,0,0,10160,1,1,0,7,,9,900,NA,,111,1,6,3,113,SSotomayor,1,1,1,2,,
"2011-024","2012-02-21",2,565 U.S. 520,2011,1704,Roberts,"11-38","JOHN E. WETZEL, SECRETARY, PENNSYLVANIA DEPARTMENT OF CORRECTIONS, et al., PETITIONERS v. JAMES LAMBERT",,,28,45,126,,1,,,0,109,,23,,0,12,5,2,1,5,0,1,0,0,10160,1,1,0,7,,9,900,NA,,111,1,6,3,114,EKagan,2,1,2,1,110,
"2011-025","2012-02-21",2,565 U.S. 530,2011,1704,Roberts,"11-391","MARMET HEALTH CARE CENTER, INC., et al., PETITIONERS (NO. 11-391) v. CLAYTON BROWN et al.",,,165,,204,,1,,,0,302,57,300,57,0,12,3,2,1,5,0,1,0,0,80160,8,1,0,4,,6,600,"9-1",,111,1,9,0,111,JGRoberts,1,1,1,2,,
"2011-025","2012-02-21",2,565 U.S. 530,2011,1704,Roberts,"11-391","MARMET HEALTH CARE CENTER, INC., et al., PETITIONERS (NO. 11-391) v. CLAYTON BROWN et al.",,,165,,204,,1,,,0,302,57,300,57,0,12,3,2,1,5,0,1,0,0,80160,8,1,0,4,,6,600,"9-1",,111,1,9,0,105,AScalia,1,1,1,2,,
"2011-025","2012-02-21",2,565 U.S. 530,2011,1704,Roberts,"11-391","MARMET HEALTH CARE CENTER, INC., et al., PETITIONERS (NO. 11-391) v. CLAYTON BROWN et al.",,,165,,204,,1,,,0,302,57,300,57,0,12,3,2,1,5,0,1,0,0,80160,8,1,0,4,,6,600,"9-1",,111,1,9,0,106,AMKennedy,1,1,1,2,,
"2011-025","2012-02-21",2,565 U.S. 530,2011,1704,Roberts,"11-391","MARMET HEALTH CARE CENTER, INC., et al., PETITIONERS (NO. 11-391) v. CLAYTON BROWN et al.",,,165,,204,,1,,,0,302,57,300,57,0,12,3,2,1,5,0,1,0,0,80160,8,1,0,4,,6,600,"9-1",,111,1,9,0,108,CThomas,1,1,1,2,,
"2011-025","2012-02-21",2,565 U.S. 530,2011,1704,Roberts,"11-391","MARMET HEALTH CARE CENTER, INC., et al., PETITIONERS (NO. 11-391) v. CLAYTON BROWN et al.",,,165,,204,,1,,,0,302,57,300,57,0,12,3,2,1,5,0,1,0,0,80160,8,1,0,4,,6,600,"9-1",,111,1,9,0,109,RBGinsburg,1,1,1,2,,
"2011-025","2012-02-21",2,565 U.S. 530,2011,1704,Roberts,"11-391","MARMET HEALTH CARE CENTER, INC., et al., PETITIONERS (NO. 11-391) v. CLAYTON BROWN et al.",,,165,,204,,1,,,0,302,57,300,57,0,12,3,2,1,5,0,1,0,0,80160,8,1,0,4,,6,600,"9-1",,111,1,9,0,110,SGBreyer,1,1,1,2,,
"2011-025","2012-02-21",2,565 U.S. 530,2011,1704,Roberts,"11-391","MARMET HEALTH CARE CENTER, INC., et al., PETITIONERS (NO. 11-391) v. CLAYTON BROWN et al.",,,165,,204,,1,,,0,302,57,300,57,0,12,3,2,1,5,0,1,0,0,80160,8,1,0,4,,6,600,"9-1",,111,1,9,0,112,SAAlito,1,1,1,2,,
"2011-025","2012-02-21",2,565 U.S. 530,2011,1704,Roberts,"11-391","MARMET HEALTH CARE CENTER, INC., et al., PETITIONERS (NO. 11-391) v. CLAYTON BROWN et al.",,,165,,204,,1,,,0,302,57,300,57,0,12,3,2,1,5,0,1,0,0,80160,8,1,0,4,,6,600,"9-1",,111,1,9,0,113,SSotomayor,1,1,1,2,,
"2011-025","2012-02-21",2,565 U.S. 530,2011,1704,Roberts,"11-391","MARMET HEALTH CARE CENTER, INC., et al., PETITIONERS (NO. 11-391) v. CLAYTON BROWN et al.",,,165,,204,,1,,,0,302,57,300,57,0,12,3,2,1,5,0,1,0,0,80160,8,1,0,4,,6,600,"9-1",,111,1,9,0,114,EKagan,1,1,1,2,,
"2011-026","2012-02-22",1,565 U.S. 535,2011,1704,Roberts,"10-704","CURT MESSERSCHMIDT et al., PETITIONERS v. BRENDA MILLENDER, AS EXECUTOR OF THE ESTATE OF AUGUSTA MILLENDER, DECEASED, et al.","2011-12-05",,19,6,188,,1,,,0,51,,29,,1,12,2,2,1,3,0,1,0,0,20400,2,1,0,1,,2,205,NA,111,111,1,6,3,111,JGRoberts,1,2,1,2,,
"2011-026","2012-02-22",1,565 U.S. 535,2011,1704,Roberts,"10-704","CURT MESSERSCHMIDT et al., PETITIONERS v. BRENDA MILLENDER, AS EXECUTOR OF THE ESTATE OF AUGUSTA MILLENDER, DECEASED, et al.","2011-12-05",,19,6,188,,1,,,0,51,,29,,1,12,2,2,1,3,0,1,0,0,20400,2,1,0,1,,2,205,NA,111,111,1,6,3,105,AScalia,1,1,1,2,,
"2011-026","2012-02-22",1,565 U.S. 535,2011,1704,Roberts,"10-704","CURT MESSERSCHMIDT et al., PETITIONERS v. BRENDA MILLENDER, AS EXECUTOR OF THE ESTATE OF AUGUSTA MILLENDER, DECEASED, et al.","2011-12-05",,19,6,188,,1,,,0,51,,29,,1,12,2,2,1,3,0,1,0,0,20400,2,1,0,1,,2,205,NA,111,111,1,6,3,106,AMKennedy,1,1,1,2,,
"2011-026","2012-02-22",1,565 U.S. 535,2011,1704,Roberts,"10-704","CURT MESSERSCHMIDT et al., PETITIONERS v. BRENDA MILLENDER, AS EXECUTOR OF THE ESTATE OF AUGUSTA MILLENDER, DECEASED, et al.","2011-12-05",,19,6,188,,1,,,0,51,,29,,1,12,2,2,1,3,0,1,0,0,20400,2,1,0,1,,2,205,NA,111,111,1,6,3,108,CThomas,1,1,1,2,,
"2011-026","2012-02-22",1,565 U.S. 535,2011,1704,Roberts,"10-704","CURT MESSERSCHMIDT et al., PETITIONERS v. BRENDA MILLENDER, AS EXECUTOR OF THE ESTATE OF AUGUSTA MILLENDER, DECEASED, et al.","2011-12-05",,19,6,188,,1,,,0,51,,29,,1,12,2,2,1,3,0,1,0,0,20400,2,1,0,1,,2,205,NA,111,111,1,6,3,109,RBGinsburg,2,1,2,1,113,
"2011-026","2012-02-22",1,565 U.S. 535,2011,1704,Roberts,"10-704","CURT MESSERSCHMIDT et al., PETITIONERS v. BRENDA MILLENDER, AS EXECUTOR OF THE ESTATE OF AUGUSTA MILLENDER, DECEASED, et al.","2011-12-05",,19,6,188,,1,,,0,51,,29,,1,12,2,2,1,3,0,1,0,0,20400,2,1,0,1,,2,205,NA,111,111,1,6,3,110,SGBreyer,3,2,1,2,,
"2011-026","2012-02-22",1,565 U.S. 535,2011,1704,Roberts,"10-704","CURT MESSERSCHMIDT et al., PETITIONERS v. BRENDA MILLENDER, AS EXECUTOR OF THE ESTATE OF AUGUSTA MILLENDER, DECEASED, et al.","2011-12-05",,19,6,188,,1,,,0,51,,29,,1,12,2,2,1,3,0,1,0,0,20400,2,1,0,1,,2,205,NA,111,111,1,6,3,112,SAAlito,1,1,1,2,,
"2011-026","2012-02-22",1,565 U.S. 535,2011,1704,Roberts,"10-704","CURT MESSERSCHMIDT et al., PETITIONERS v. BRENDA MILLENDER, AS EXECUTOR OF THE ESTATE OF AUGUSTA MILLENDER, DECEASED, et al.","2011-12-05",,19,6,188,,1,,,0,51,,29,,1,12,2,2,1,3,0,1,0,0,20400,2,1,0,1,,2,205,NA,111,111,1,6,3,113,SSotomayor,2,2,2,1,,
"2011-026","2012-02-22",1,565 U.S. 535,2011,1704,Roberts,"10-704","CURT MESSERSCHMIDT et al., PETITIONERS v. BRENDA MILLENDER, AS EXECUTOR OF THE ESTATE OF AUGUSTA MILLENDER, DECEASED, et al.","2011-12-05",,19,6,188,,1,,,0,51,,29,,1,12,2,2,1,3,0,1,0,0,20400,2,1,0,1,,2,205,NA,111,111,1,6,3,114,EKagan,2,2,2,1,,
